zm,rama_id,industria,transable,pot_total
Zona conurbada de Tecomán,3328,Recubrimientos y terminados metálicos,1,
Zona conurbada de Tecomán,3329,Fabricación de otros productos metálicos,1,
Zona conurbada de Tecomán,3331,"Fabricación de maquinaria y equipo agropecuario, para la construcción y para la industria extractiva",1,0
Zona conurbada de Tecomán,3332,"Fabricación de maquinaria y equipo para las industrias manufactureras, excepto la metalmecánica",1,
Zona conurbada de Tecomán,3333,Fabricación de maquinaria y equipo para el comercio y los servicios,1,
Zona conurbada de Tecomán,3334,"Fabricación de equipo de aire acondicionado, calefacción, y de refrigeración industrial y comercial",1,
Zona conurbada de Tecomán,3335,Fabricación de maquinaria y equipo para la industria metalmecánica,1,
Zona conurbada de Tecomán,3336,"Fabricación de motores de combustión interna, turbinas y transmisiones",1,
Zona conurbada de Tecomán,3339,Fabricación de otra maquinaria y equipo para la industria en general,1,
Zona conurbada de Tecomán,3341,Fabricación de computadoras y equipo periférico,1,
Zona conurbada de Tecomán,3342,Fabricación de equipo de comunicación,1,
Zona conurbada de Tecomán,3343,Fabricación de equipo de audio y de video,1,
Zona conurbada de Tecomán,3344,Fabricación de componentes electrónicos,1,
Zona conurbada de Tecomán,3345,"Fabricación de instrumentos de medición, control, navegación, y equipo médico electrónico",1,
Zona conurbada de Tecomán,3346,Fabricación y reproducción de medios magnéticos y ópticos,1,
Zona conurbada de Tecomán,3351,Fabricación de accesorios de iluminación,1,
Zona conurbada de Tecomán,3352,Fabricación de aparatos eléctricos de uso doméstico,1,0
Zona conurbada de Tecomán,3353,Fabricación de equipo de generación y distribución de energía eléctrica,1,
Zona conurbada de Tecomán,3359,Fabricación de otros equipos y accesorios eléctricos,1,
Zona conurbada de Tecomán,3361,Fabricación de automóviles y camiones,1,
Zona conurbada de Tecomán,3362,Fabricación de carrocerías y remolques,1,0
Zona conurbada de Tecomán,3363,Fabricación de partes para vehículos automotores,1,0
Zona conurbada de Tecomán,3364,Fabricación de equipo aeroespacial,1,
Zona conurbada de Tecomán,3365,Fabricación de equipo ferroviario,1,
Zona conurbada de Tecomán,3366,Fabricación de embarcaciones,1,
Zona conurbada de Tecomán,3369,Fabricación de otro equipo de transporte,1,
Zona conurbada de Tecomán,3371,"Fabricación de muebles, excepto de oficina y estantería",1,6
Zona conurbada de Tecomán,3372,Fabricación de muebles de oficina y estantería,1,0
Zona conurbada de Tecomán,3379,"Fabricación de colchones, persianas y cortineros",1,
Zona conurbada de Tecomán,3391,"Fabricación de equipo no electrónico y material desechable de uso médico, dental y para laboratorio, y artículos oftálmicos",1,0
Zona conurbada de Tecomán,3399,Otras industrias manufactureras,1,5
Zona conurbada de Tecomán,4311,Comercio al por mayor de abarrotes y alimentos,0,0
Zona conurbada de Tecomán,4312,"Comercio al por mayor de bebidas, hielo y tabaco",0,0
Zona conurbada de Tecomán,4321,Comercio al por mayor de productos textiles y calzado,0,0
Zona conurbada de Tecomán,4331,Comercio al por mayor de productos farmacéuticos,0,0
Zona conurbada de Tecomán,4332,"Comercio al por mayor de artículos de perfumería, cosméticos y joyería",0,0
Zona conurbada de Tecomán,4333,"Comercio al por mayor de grabaciones de audio y video en medios físicos, juguetes y artículos deportivos",0,
Zona conurbada de Tecomán,4334,"Comercio al por mayor de artículos de papelería, libros, revistas y periódicos",0,0
Zona conurbada de Tecomán,4335,Comercio al por mayor de electrodomésticos menores y aparatos de línea blanca,0,0
Zona conurbada de Tecomán,4341,Comercio al por mayor de materias primas agropecuarias y forestales,0,358
Zona conurbada de Tecomán,4342,Comercio al por mayor de materias primas para la industria,0,155
Zona conurbada de Tecomán,4343,Comercio al por mayor de materiales de desecho,0,69
Zona conurbada de Tecomán,4351,"Comercio al por mayor de maquinaria y equipo agropecuario, forestal y para la pesca",0,177
Zona conurbada de Tecomán,4352,Comercio al por mayor de maquinaria y equipo para la industria,0,
Zona conurbada de Tecomán,4353,Comercio al por mayor de maquinaria y equipo para los servicios y para actividades comerciales,0,0
Zona conurbada de Tecomán,4354,"Comercio al por mayor de mobiliario y equipo de cómputo y de oficina, y de otra maquinaria y equipo de uso general",0,0
Zona conurbada de Tecomán,4361,"Comercio al por mayor de camiones y de partes y refacciones nuevas para automóviles, camionetas y camiones",0,0
Zona conurbada de Tecomán,4373,Intermediación de comercio al por mayor,0,
Zona conurbada de Tecomán,4611,Comercio al por menor de abarrotes y alimentos,0,3143
Zona conurbada de Tecomán,4612,"Comercio al por menor de bebidas, hielo y tabaco",0,90
Zona conurbada de Tecomán,4621,Comercio al por menor en tiendas de autoservicio,0,769
Zona conurbada de Tecomán,4622,Comercio al por menor en tiendas departamentales,0,0
Zona conurbada de Tecomán,4631,"Comercio al por menor de productos textiles, excepto ropa",0,59
Zona conurbada de Tecomán,4632,"Comercio al por menor de ropa, bisutería y accesorios de vestir",0,548
Zona conurbada de Tecomán,4633,Comercio al por menor de calzado,0,167
Zona conurbada de Tecomán,4641,Comercio al por menor de artículos para el cuidado de la salud,0,436
Zona conurbada de Tecomán,4651,Comercio al por menor de artículos de perfumería y joyería,0,89
Zona conurbada de Tecomán,4652,Comercio al por menor de artículos para el esparcimiento,0,80
Zona conurbada de Tecomán,4653,"Comercio al por menor de artículos de papelería, libros, revistas y periódicos",0,179
Zona conurbada de Tecomán,4659,"Comercio al por menor de mascotas y sus accesorios, regalos, artículos religiosos, desechables, artesanías y otros artículos de uso personal",0,252
Zona conurbada de Tecomán,4661,Comercio al por menor de muebles para el hogar y otros enseres domésticos,0,280
Zona conurbada de Tecomán,4662,"Comercio al por menor de mobiliario, equipo y accesorios de cómputo, teléfonos y otros aparatos de comunicación",0,147
Zona conurbada de Tecomán,4663,Comercio al por menor de artículos para la decoración de interiores,0,172
Zona conurbada de Tecomán,4664,Comercio al por menor de artículos usados,0,253
Zona conurbada de Tecomán,4671,"Comercio al por menor de artículos de ferretería, tlapalería y vidrios",0,539
Zona conurbada de Tecomán,4681,Comercio al por menor de automóviles y camionetas,0,0
Zona conurbada de Tecomán,4682,"Comercio al por menor de partes y refacciones para automóviles, camionetas y camiones",0,241
Zona conurbada de Tecomán,4683,Comercio al por menor de motocicletas y otros vehículos de motor,0,0
Zona conurbada de Tecomán,4684,"Comercio al por menor de combustibles, aceites y grasas lubricantes",0,461
Zona conurbada de Tecomán,4691,"Intermediación de comercio al por menor, y comercio al por menor a través de catálogos impresos, televisión y similares",0,0
Zona conurbada de Tecomán,4811,Transporte aéreo regular,0,
Zona conurbada de Tecomán,4812,Transporte aéreo no regular,0,
Zona conurbada de Tecomán,4821,Transporte por ferrocarril,0,
Zona conurbada de Tecomán,4831,Transporte marítimo,1,
Zona conurbada de Tecomán,4832,Transporte por aguas interiores,1,0
Zona conurbada de Tecomán,4841,Autotransporte de carga general,0,0
Zona conurbada de Tecomán,4842,Autotransporte de carga especializado,0,0
Zona conurbada de Tecomán,4851,Transporte colectivo urbano y suburbano de pasajeros de ruta fija,0,0
Zona conurbada de Tecomán,4852,Transporte colectivo foráneo de pasajeros de ruta fija,0,0
Zona conurbada de Tecomán,4853,Servicio de taxis y limusinas,0,
Zona conurbada de Tecomán,4854,Transporte escolar y de personal,0,
Zona conurbada de Tecomán,4855,Alquiler de autobuses con chofer,0,0
Zona conurbada de Tecomán,4859,Otro transporte terrestre de pasajeros,0,0
Zona conurbada de Tecomán,4862,Transporte de gas natural por ductos,0,
Zona conurbada de Tecomán,4869,Transporte por ductos de otros productos,0,
Zona conurbada de Tecomán,4871,Transporte turístico por tierra,1,
Zona conurbada de Tecomán,4872,Transporte turístico por agua,1,
Zona conurbada de Tecomán,4879,Otro transporte turístico,1,
Zona conurbada de Tecomán,4881,Servicios relacionados con el transporte aéreo,0,
Zona conurbada de Tecomán,4882,Servicios relacionados con el transporte por ferrocarril,0,
Zona conurbada de Tecomán,4883,Servicios relacionados con el transporte por agua,0,
Zona conurbada de Tecomán,4884,Servicios relacionados con el transporte por carretera,0,0
Zona conurbada de Tecomán,4885,Servicios de intermediación para el transporte de carga,0,0
Zona conurbada de Tecomán,4889,Otros servicios relacionados con el transporte,0,
Zona conurbada de Tecomán,4911,Servicios postales,0,
Zona conurbada de Tecomán,4921,Servicios de mensajería y paquetería foránea,0,
Zona conurbada de Tecomán,4922,Servicios de mensajería y paquetería local,0,
Zona conurbada de Tecomán,4931,Servicios de almacenamiento,0,
Zona conurbada de Tecomán,5121,Industria fílmica y del video,1,0
Zona conurbada de Tecomán,5122,Industria del sonido,1,
Zona conurbada de Tecomán,5131,"Edición de periódicos, revistas, libros, directorios y otros materiales",0,0
Zona conurbada de Tecomán,5132,Edición de software,1,
Zona conurbada de Tecomán,5161,Estaciones de transmisión de programas de radio y televisión,0,0
Zona conurbada de Tecomán,5162,"Servicios de distribución de audio y video en tiempo real (streaming), redes sociales, cadenas de radio y televisión y otros proveedores de contenido",0,0
Zona conurbada de Tecomán,5173,Operadores de servicios de telecomunicaciones alámbricas e inalámbricas,0,
Zona conurbada de Tecomán,5174,Operadores de servicios de telecomunicaciones vía satélite,0,
Zona conurbada de Tecomán,5179,Otros servicios de telecomunicaciones,0,0
Zona conurbada de Tecomán,5182,"Provisión de infraestructura de servicios de cómputo, procesamiento de datos, hospedaje de páginas de internet y otros servicios relacionados",1,
Zona conurbada de Tecomán,5192,"Bibliotecas, archivos, portales de búsqueda en la red y otros servicios de suministro de información",0,
Zona conurbada de Tecomán,5211,Banca central,0,
Zona conurbada de Tecomán,5221,Banca múltiple,0,
Zona conurbada de Tecomán,5222,Instituciones financieras de fomento económico,0,
Zona conurbada de Tecomán,5223,Uniones de crédito e instituciones de ahorro,0,122
Zona conurbada de Tecomán,5224,Otras instituciones de intermediación crediticia y financiera no bursátil,0,0
Zona conurbada de Tecomán,5225,Servicios relacionados con la intermediación crediticia no bursátil,0,
Zona conurbada de Tecomán,5231,"Casas de bolsa, casas de cambio y centros cambiarios",0,
Zona conurbada de Tecomán,5232,Bolsa de valores,0,
Zona conurbada de Tecomán,5239,Asesoría en inversiones y otros servicios relacionados con la intermediación bursátil,0,
Zona conurbada de Tecomán,5241,Compañías de seguros y fianzas,0,0
Zona conurbada de Tecomán,5242,"Servicios relacionados con los seguros y las fianzas, y administración de fondos para el retiro",0,0
Zona conurbada de Tecomán,5311,Alquiler sin intermediación de bienes raíces,0,90
Zona conurbada de Tecomán,5312,Inmobiliarias y corredores de bienes raíces,0,0
Zona conurbada de Tecomán,5313,Servicios relacionados con los servicios inmobiliarios,0,0
Zona conurbada de Tecomán,5321,"Alquiler de automóviles, camiones y otros transportes terrestres",0,
Zona conurbada de Tecomán,5322,Alquiler de artículos para el hogar y personales,0,70
Zona conurbada de Tecomán,5323,Centros generales de alquiler,0,11
Zona conurbada de Tecomán,5324,"Alquiler de maquinaria y equipo agropecuario, pesquero, industrial, comercial y de servicios",0,54
Zona conurbada de Tecomán,5331,"Servicios de alquiler de marcas registradas, patentes y franquicias",0,
Zona conurbada de Tecomán,5411,Servicios legales,0,75
Zona conurbada de Tecomán,5412,"Servicios de contabilidad, auditoría y servicios relacionados",0,112
Zona conurbada de Tecomán,5413,"Servicios de arquitectura, ingeniería y actividades relacionadas",0,0
Zona conurbada de Tecomán,5414,Diseño especializado,0,0
Zona conurbada de Tecomán,5415,Servicios de diseño de sistemas de cómputo y servicios relacionados,0,
Zona conurbada de Tecomán,5416,"Servicios de consultoría administrativa, científica y técnica",0,
Zona conurbada de Tecomán,5417,Servicios de investigación científica y desarrollo,0,
Zona conurbada de Tecomán,5418,Servicios de publicidad y actividades relacionadas,0,0
Zona conurbada de Tecomán,5419,"Otros servicios profesionales, científicos y técnicos",0,67
Zona conurbada de Tecomán,5511,Dirección y administración de grupos empresariales o corporativos,0,
Zona conurbada de Tecomán,5611,Servicios de administración de negocios,0,0
Zona conurbada de Tecomán,5612,Servicios integrales de apoyo a los negocios en instalaciones,0,
Zona conurbada de Tecomán,5613,Servicios de empleo,0,0
Zona conurbada de Tecomán,5614,"Servicios de apoyo secretarial, fotocopiado, cobranza, investigación crediticia y similares",0,85
Zona conurbada de Tecomán,5615,Agencias de viajes y servicios de reservaciones,0,0
Zona conurbada de Tecomán,5616,"Servicios de investigación, protección y seguridad",0,0
Zona conurbada de Tecomán,5617,Servicios de limpieza,0,28
Zona conurbada de Tecomán,5619,Otros servicios de apoyo a los negocios,0,0
Zona conurbada de Tecomán,5621,Recolección de residuos,0,0
Zona conurbada de Tecomán,5622,Tratamiento y disposición final de residuos,0,
Zona conurbada de Tecomán,5629,"Servicios de remediación, recuperación, y otros servicios de manejo de residuos",0,
Zona conurbada de Tecomán,6111,"Escuelas de educación básica, media y para necesidades especiales",0,249
Zona conurbada de Tecomán,6112,Escuelas de educación técnica superior,0,
Zona conurbada de Tecomán,6113,Escuelas de educación superior,0,0
Zona conurbada de Tecomán,6114,"Escuelas comerciales, de computación y de capacitación para ejecutivos",0,
